32q,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N)
2012,Lamborghini,Lamborghini,Gallardo Spyder,NLX,65,5.2,10,Manual(M6),12,20,14,13,22.6,16.0722,11.5388,19.5451,14.1465,G,NA,Naturally Aspirated,M,Manual,,6,N,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3427,4230,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,5/25/2011,7635,,N,N,,,N,N,ENGINE CODE BUJ (AUDI R8),N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,10W60 VW 50101 / 50500,N,No,Gallardo Spyder M6,,,,,,,16.2,
2012,Toyota,LEXUS,LFA,TYX,3,4.8,10,Auto(S6),11,16,12,12.9504,21.9632,15.8835,10.5916,15.9521,12.4786,G,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4936,4936,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,1/3/2011,8168,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-50,N,No,,,,,,,,16.1,
2012,MAZDA,MAZDA,MX-5,TKX,8,2.0,4,Auto(S6),21,28,23,26.076,38.6388,30.5451,20.6056,27.6037,23.2591,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2577,2577,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,7/12/2011,8142,,N,N,,,N,N,For 6AT,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,GF-4 0W-20,N,No,,,,,,,,30.8,
2012,MAZDA,MAZDA,MX-5,TKX,6,2.0,4,Manual(M5),22,28,25,28.5,38.8,32.3665,22.3814,27.7145,24.5032,,NA,Naturally Aspirated,M,Manual,,5,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2370,2370,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,7/12/2011,8141,,N,N,,,N,N,For 5MT and 6MT,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,GF-4 0W-20,N,No,,,,,,,,32.6,
2012,MAZDA,MAZDA,MX-5,TKX,7,2.0,4,Manual(M6),21,28,24,26.9,39,31.2651,21.2117,27.8519,23.7609,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2471,2471,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,7/12/2011,8143,,N,N,,,N,N,For 5MT and 6MT,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,GF-4 0W-20,N,No,Corrected Release Date,,,,,,,31.5,
2012,Mercedes-Benz,Mercedes-Benz,SL 550,MBX,222,5.5,8,Auto(A7),14,22,17,16.8144,28.6361,20.6507,13.8968,22.0825,16.7391,G,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3484,3484,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,6/24/2011,7763,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,SL 550,,,,,,,20.8,
2012,Mercedes-Benz,Mercedes-Benz,SL 63 AMG,MBX,226,6.2,8,Auto(A7),12,19,14,14.5782,25.7289,18.1102,11.8714,18.6171,14.1842,G,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4230,4230,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,7/1/2011,7742,,,N,,,N,N,R230 E63 (SL63 AMG),N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40 / API-SF/CD,N,No,,,,,,,,18.2,
2012,Mercedes-Benz,Mercedes-Benz,SLK 250,MBX,232,1.8,4,Auto(A7),23,33,26,28.9492,45.988,34.7416,22.708,32.6184,26.3044,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2281,2281,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2/23/2012,9126,,,,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,,,,,,,,35,
2012,Mercedes-Benz,Mercedes-Benz,SLK 250,MBX,233,1.8,4,Manual(M6),22,32,26,28.6055,45.5522,34.3574,22.4581,32.323,26.0336,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2281,2281,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2/23/2012,9127,,,,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,,,,,,,,34.6,
2012,Mercedes-Benz,Mercedes-Benz,SLK 350,MBX,236,3.5,6,Auto(A7),20,29,23,24.9,40.6,30.1458,19.7576,28.9678,23.2465,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2577,2577,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,5/30/2011,7761,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30 / 225.10,N,No,1,,,,,,,30.6,
2012,Mercedes-Benz,Mercedes-Benz,SLK 55 AMG,MBX,238,5.5,8,Auto(A7),19,28,22,23.9249,38.0547,28.7243,19.0265,27.772,22.1678,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2696,2696,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2/1/2012,9086,,,,,,N,N,,Y,Allows deactivation of cylinders in partial load,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W/40,Y,Yes,,,,,,,,28.9,
2012,Mercedes-Benz,Mercedes-Benz,SLS AMG,MBX,270,6.2,8,Auto(AM7),14,20,16,16.6779,26.7967,20.0921,13.6564,20.1554,15.9743,G,NA,Naturally Aspirated,AM,Automated Manual,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3703,3703,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,7/1/2011,7746,,,N,,,N,N,C/R197 E63 (SLS AMG Coupe + Roadster); engine M159,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40 / API-SF/CD,N,No,,,,,,,,20.2,
2012,Mercedes-Benz,Mercedes-Benz,SLS AMG Roadster,MBX,271,6.2,8,Auto(AM7),14,20,16,16.6779,26.7967,20.0921,13.6564,20.1554,15.9743,G,NA,Naturally Aspirated,AM,Automated Manual,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3703,3703,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,8/31/2011,7747,,,N,,,N,N,C/R197 E63 (SLS AMG Coupe + Roadster); engine M159,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40 / API-SF/CD,N,No,,,,,,,,20.2,
2012,Mercedes-Benz,Mercedes-Benz,Smart fortwo (CABRIOLET),MBX,703,1.0,3,Auto(AM5),34,38,36,45.1156,58.5452,50.3087,34.454,38.1747,36.0345,,NA,Naturally Aspirated,AM,Automated Manual,,5,N,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,1647,1647,,,,,,,,,,,,,,,,,"Under EPA regulations, the manufacturer revised the fuel economy label values on 10/10/2011. Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,10/10/2011,8996,,,Y,RL,Relabel - label value decreased,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,Smart fortwo (Convertible),,,,,,,50.6,
2012,Mercedes-Benz,Mercedes-Benz,Smart fortwo (COUPE),MBX,702,1.0,3,Auto(AM5),34,38,36,45.1156,58.5452,50.3087,34.454,38.1747,36.0345,,NA,Naturally Aspirated,AM,Automated Manual,,5,N,N,R,"2-Wheel Drive, Rear",15,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,1647,1647,,,,,,,,,,,,,,,,,"Under EPA regulations, the manufacturer revised the fuel economy label values on 10/10/2011. Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,10/10/2011,8997,,,Y,RL,Relabel - label value decreased,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,Smart fortwo (Coupe),,,,,,,50.6,
2012,BMW,Mini,Mini Cooper Coupe,BMX,40,1.6,4,Auto(S6),28,36,31,35.9405,50.9588,41.4358,27.697,35.9696,30.8944,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1914,1914,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8112,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,Y,0W30,N,No,,,,,,,,41.6,
2012,BMW,Mini,Mini Cooper Coupe,BMX,41,1.6,4,Manual(M6),29,37,32,38.325,52.5455,43.6396,29.3588,37.0325,32.3779,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1849,1849,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8113,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,Y,0W30,N,No,,,,,,,,43.8,
2012,BMW,Mini,Mini Cooper Roadster,BMX,42,1.6,4,Auto(S6),27,35,30,34.5701,49.6413,40.0405,26.733,35.0845,29.9401,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1973,1973,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8114,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,Y,0W30,N,No,,,,,,,,40.2,
2012,BMW,Mini,Mini Cooper Roadster,BMX,43,1.6,4,Manual(M6),27,35,30,35.5789,49.1607,40.6302,27.4433,34.7611,30.3151,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1973,1973,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8115,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,Y,0W30,N,No,,,,,,,,40.8,
2012,BMW,Mini,Mini Cooper S Coupe,BMX,44,1.6,4,Auto(S6),26,34,29,32.9489,47.8871,38.3294,25.5838,33.9025,28.7593,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2044,2044,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8116,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,38.5,
2012,BMW,Mini,Mini Cooper S Coupe,BMX,45,1.6,4,Manual(M6),27,35,30,34.3966,50.0888,40.0416,26.6104,35.3854,29.9529,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1973,1973,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8117,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,40.2,
2012,BMW,Mini,Mini Cooper S Roadster,BMX,46,1.6,4,Auto(S6),26,34,29,32.9489,47.8871,38.3294,25.5838,33.9025,28.7593,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2044,2044,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8118,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,38.5,
2012,BMW,Mini,Mini Cooper S Roadster,BMX,47,1.6,4,Manual(M6),27,35,30,34.3966,50.0888,40.0416,26.6104,35.3854,29.9529,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1973,1973,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8119,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,Y,0W30,N,No,,,,,,,,40.2,
2012,BMW,Mini,Mini John Cooper Works Coupe,BMX,48,1.6,4,Manual(M6),25,33,28,31.9982,46.4353,37.2033,24.9055,32.9213,27.9701,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2115,2115,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8120,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,37.4,
2012,BMW,Mini,Mini John Cooper Works Roadster,BMX,49,1.6,4,Manual(M6),25,33,28,31.9982,46.4353,37.2033,24.9055,32.9213,27.9701,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2115,2115,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,8/29/2011,8121,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,37.4,
2012,Nissan,NISSAN,370Z,NSX,56,3.7,6,Auto(S7),19,26,22,23.6352,36.9,28.1964,18.795,26.4067,21.5963,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,52,7,,,,,2696,2696,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,9/24/2011,8632,,N,,,,N,N,for 370Z and 370Z Roadstar,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,28.4,
2012,Nissan,NISSAN,370Z,NSX,57,3.7,6,Manual(M6),18,26,21,22.6,36.0135,27.1506,18.0201,25.7948,20.8477,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,52,7,,,,,2820,2820,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,9/24/2011,8633,,N,,,,N,N,for 370Z and 370Z Roadstar,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,27.3,
2012,Nissan,NISSAN,370Z ROADSTER,NSX,58,3.7,6,Auto(S7),18,25,21,22.5577,34.5904,26.7442,17.9884,24.8103,20.5284,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,52,4,,,,,2820,2820,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,10/4/2011,8945,,N,N,,,N,N,for 370Z and 370Z Roadstar,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,26.9,
2012,Nissan,NISSAN,370Z ROADSTER,NSX,59,3.7,6,Manual(M6),18,25,20,22.2,34.9,26.5472,17.7196,25.0247,20.3993,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,52,4,,,,,2962,2962,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,10/4/2011,8938,,N,N,,,N,N,for 370Z and 370Z Roadstar,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,26.7,
2012,Porsche,Porsche,911 Speedster,PRX,65,3.8,6,Auto(A7),19,27,21,23.2973,37.0666,27.9734,18.5445,26.5446,21.4542,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2820,2820,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2/11/2011,8055,,N,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,N,No,Speedster version of Carrera2S,,,,,,,28.2,
2012,Porsche,Porsche,Boxster,PRX,31,2.9,6,Auto(A7),20,29,24,25.4809,41.3608,30.8027,20.1804,29.4963,23.5237,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2471,2471,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,4/1/2011,8019,,,N,,,N,N,"2TWC(2), 2HO2S(2), AIR, SFI",N,,Y,Porsche VVT System,Y,Porsche VVT System,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,Boxster,,,,,,,31,
2012,Porsche,Porsche,Boxster,PRX,30,2.9,6,Manual(M6),19,27,22,23.4337,37.3472,28.1535,18.6193,26.6824,21.5497,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2696,2696,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,4/1/2011,8018,,,N,,,N,N,"2TWC(2), 2HO2S(2), AIR, SFI",N,,Y,Porsche VVT System,Y,Porsche VVT System,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,Boxster,,,,,,,28.3,
